run_id,strategy,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction,cost_per_spray
none_2,none,1,0,2,2.35823451391629,1.6493430860837106,0,0.0,110.6
none_2,none,1,1,2,2.2773853841529923,1.7301922158470087,0,0.0,110.6
none_2,none,1,2,2,2.304916562278296,1.702661037721704,0,0.0,110.6
none_2,none,1,3,2,2.3070405043081825,1.700537095691818,0,0.0,110.6
none_2,none,1,4,2,2.281247110970184,1.7263304890298168,0,0.0,110.6
none_2,none,1,5,2,2.3154148135712176,1.6921627864287831,0,0.0,110.6
none_2,none,1,6,2,2.320734263884645,1.686843336115355,0,0.0,110.6
none_2,none,1,7,2,2.292449949476609,1.715127650523392,0,0.0,110.6
none_2,none,1,8,2,2.270530547446214,1.7370470525537867,0,0.0,110.6
none_2,none,1,9,2,2.349295227927429,1.658282372072571,0,0.0,110.6
none_2,none,1,0,3,2.387203083051741,1.620374516948259,0,0.0,110.6
none_2,none,1,1,3,2.2644847502370378,1.743092849762963,0,0.0,110.6
none_2,none,1,2,3,2.2884236385640135,1.7191539614359872,0,0.0,110.6
none_2,none,1,3,3,2.330682039130844,1.6768955608691567,0,0.0,110.6
none_2,none,1,4,3,2.2868837702865434,1.720693829713457,0,0.0,110.6
none_2,none,1,5,3,2.2937233142932323,1.713854285706768,0,0.0,110.6
none_2,none,1,6,3,2.314719332141474,1.6928582678585267,0,0.0,110.6
none_2,none,1,7,3,2.308508716676259,1.6990688833237415,0,0.0,110.6
none_2,none,1,8,3,2.2820208400688187,1.725556759931182,0,0.0,110.6
none_2,none,1,9,3,2.357213654152809,1.6503639458471915,0,0.0,110.6
none_2,none,1,0,4,2.3624861221765285,1.6450914778234713,0,0.0,110.6
none_2,none,1,1,4,2.276348517767945,1.7312290822320555,0,0.0,110.6
none_2,none,1,2,4,2.2819428203979557,1.725634779602045,0,0.0,110.6
none_2,none,1,3,4,2.316878689386264,1.690698910613737,0,0.0,110.6
none_2,none,1,4,4,2.294935179830884,1.712642420169116,0,0.0,110.6
none_2,none,1,5,4,2.292902129281858,1.7146754707181424,0,0.0,110.6
none_2,none,1,6,4,2.3001000618023957,1.7074775381976048,0,0.0,110.6
none_2,none,1,7,4,2.271404366608019,1.7361732333919822,0,0.0,110.6
none_2,none,1,8,4,2.2890541463478717,1.7185234536521288,0,0.0,110.6
none_2,none,1,9,4,2.403815486816334,1.603762113183666,0,0.0,110.6
none_2,none,1,0,5,2.369942762276708,1.637634837723292,0,0.0,110.6
none_2,none,1,1,5,2.2851440560825664,1.7224335439174345,0,0.0,110.6
none_2,none,1,2,5,2.312558116195822,1.6950194838041788,0,0.0,110.6
none_2,none,1,3,5,2.2994069962337575,1.708170603766243,0,0.0,110.6
none_2,none,1,4,5,2.2893881603966695,1.7181894396033308,0,0.0,110.6
none_2,none,1,5,5,2.2849880029886593,1.7225895970113414,0,0.0,110.6
none_2,none,1,6,5,2.2776480439549114,1.729929556045089,0,0.0,110.6
none_2,none,1,7,5,2.3168043677056507,1.6907732322943503,0,0.0,110.6
none_2,none,1,8,5,2.2654302512108724,1.7421473487891284,0,0.0,110.6
none_2,none,1,9,5,2.373924832935066,1.6336527670649343,0,0.0,110.6
none_2,none,1,0,6,2.346802889212605,1.6607747107873945,0,0.0,110.6
none_2,none,1,1,6,2.3156140356762016,1.6919635643237987,0,0.0,110.6
none_2,none,1,2,6,2.319858585479092,1.6877190145209082,0,0.0,110.6
none_2,none,1,3,6,2.303107747201466,1.7044698527985347,0,0.0,110.6
none_2,none,1,4,6,2.3219636700314883,1.6856139299685122,0,0.0,110.6
none_2,none,1,5,6,2.298435691148145,1.7091419088518558,0,0.0,110.6
none_2,none,1,6,6,2.3142712050160004,1.693306394984,0,0.0,110.6
none_2,none,1,7,6,2.2976116828679456,1.7099659171320545,0,0.0,110.6
none_2,none,1,8,6,2.250360479117173,1.7572171208828278,0,0.0,110.6
none_2,none,1,9,6,2.3675817561377897,1.6399958438622104,0,0.0,110.6
none_2,none,1,0,7,2.3674780859854496,1.640099514014551,0,0.0,110.6
none_2,none,1,1,7,2.251779331266967,1.7557982687330338,0,0.0,110.6
