run_id,strategy,pesticide_threshold,season,grain_tha,pest_loss_tha,spray_count,end_money
threshold_61,threshold,0.2,1,3.5327108520126616,0.4748667479873382,10,14598.132556037985
threshold_60,threshold,0.2,1,3.464489579081528,0.5430880209184724,10,14393.468737244584
threshold_63,threshold,0.2,1,3.533608595102355,0.47396900489764476,10,14600.825785307065
threshold_62,threshold,0.2,1,3.5409326209543757,0.4666449790456237,9,14722.797862863126
threshold_61,threshold,0.2,2,3.529374976917108,0.47820262308289346,10,24186.25748678931
threshold_60,threshold,0.2,2,3.4972758031036015,0.510301796896398,10,23885.29614655539
threshold_63,threshold,0.2,2,3.472685656982778,0.5348919430172214,10,24018.8827562554
threshold_62,threshold,0.2,2,3.4976048321325095,0.5099727678674896,10,24215.612359260653
threshold_61,threshold,0.2,3,3.4887833260517835,0.5187942739482153,10,33652.60746494466
threshold_60,threshold,0.2,3,3.46062532588469,0.5469522741153091,10,33267.17212420946
threshold_63,threshold,0.2,3,3.5068708298602576,0.5007067701397429,10,33539.49524583617
threshold_62,threshold,0.2,3,3.485156454342796,0.5224211456572045,10,33671.08172228904
threshold_65,threshold,0.2,1,3.502455081159772,0.5051225188402299,10,14507.365243479317
threshold_64,threshold,0.2,1,3.524225883549381,0.48335171645061814,9,14672.677650648144
threshold_67,threshold,0.2,1,3.4901308091263887,0.5174467908736121,10,14470.392427379165
threshold_66,threshold,0.2,1,3.522125933046263,0.485451666953737,10,14566.377799138789
threshold_65,threshold,0.2,2,3.507752850033562,0.4998247499664386,9,24130.62379358
threshold_64,threshold,0.2,2,3.4629114428829766,0.5446661571170246,10,24061.411979297074
threshold_67,threshold,0.2,2,3.5041127246075274,0.5034648753924725,9,24082.730601201747
threshold_66,threshold,0.2,2,3.511330669093812,0.49624693090618893,9,24200.369806420225
threshold_65,threshold,0.2,3,3.5110143906934135,0.49656320930658726,9,33763.666965660246
threshold_64,threshold,0.2,3,3.491483974000191,0.5160936259998101,9,33635.86390129765
threshold_67,threshold,0.2,3,3.4922519647345167,0.5153256352654847,10,33559.4864954053
threshold_66,threshold,0.2,3,3.527460509879012,0.48011709012098847,10,33782.75133605726
threshold_69,threshold,0.2,1,3.5537904325521312,0.45378716744786896,9,14761.371297656393
threshold_68,threshold,0.2,1,3.4805759704057175,0.5270016295942825,9,14541.727911217153
threshold_71,threshold,0.2,1,3.4901875280634074,0.5173900719365938,10,14470.562584190222
threshold_70,threshold,0.2,1,3.548232400592618,0.4593451994073822,9,14744.697201777853
threshold_69,threshold,0.2,2,3.4505675343471918,0.5570100656528086,10,24113.073900697967
threshold_68,threshold,0.2,2,3.4488257186671682,0.5587518813328319,10,23888.20506721866
threshold_71,threshold,0.2,2,3.5225705670384735,0.4850070329615279,9,24138.27428530564
threshold_70,threshold,0.2,2,3.501369445995022,0.5062081540049783,10,24248.80553976292
threshold_69,threshold,0.2,3,3.532357497034265,0.4752201029657343,9,33810.146391800765
threshold_68,threshold,0.2,3,3.5417412036474496,0.4658363963525522,9,33613.428678161006
threshold_71,threshold,0.2,3,3.57355844067051,0.43401915932949114,9,33958.94960731717
threshold_70,threshold,0.2,3,3.5147449772051393,0.49283262279485984,10,33793.040471378335
threshold_73,threshold,0.2,1,3.5070169962072635,0.5005606037927356,10,14521.05098862179
threshold_72,threshold,0.2,1,3.500989611106586,0.5065879888934152,10,14502.968833319757
threshold_75,threshold,0.2,1,3.505280778458864,0.5022968215411373,10,14515.842335376592
threshold_74,threshold,0.2,1,3.5144688427445154,0.49310875725548386,10,14543.406528233547
threshold_73,threshold,0.2,2,3.5011891252084166,0.5063884747915832,10,24024.61836424704
threshold_72,threshold,0.2,2,3.519122145543323,0.4884554544566772,10,24060.335269949726
threshold_75,threshold,0.2,2,3.5084457141788983,0.499131885821102,10,24041.179477913287
threshold_74,threshold,0.2,2,3.5402630222807425,0.46731457771925755,10,24164.195595075777
threshold_73,threshold,0.2,3,3.4847483969880217,0.5228292030119804,10,33478.86355521111
threshold_72,threshold,0.2,3,3.4732354366369003,0.5343421633631007,10,33480.04157986042
