run_id,strategy,calendar_interval,season,grain_tha,pest_loss_tha,spray_count,end_money
calendar_111,calendar,14,2,3.0139575046581206,0.9936200953418799,5,22073.06829753582
calendar_108,calendar,14,2,2.9550262829893716,1.0525513170106298,5,21767.583142034542
calendar_109,calendar,14,2,3.1286034081734218,0.8789741918265781,5,22422.581773066515
calendar_110,calendar,14,3,3.083530585396555,0.9240470146034458,5,30163.823368806883
calendar_111,calendar,14,3,3.057399071517164,0.9501785284828348,5,30745.265512087313
calendar_108,calendar,14,3,2.98812439209586,1.0194532079041405,5,30231.95631832212
calendar_109,calendar,14,3,3.126711919626576,0.8808656803734242,5,31302.71753194624
calendar_114,calendar,14,1,2.974004986303461,1.0335726136965397,5,13422.014958910382
calendar_115,calendar,14,1,3.0024681496317345,1.005109450368265,5,13507.404448895204
calendar_112,calendar,14,1,2.9683048372786414,1.0392727627213578,5,13404.914511835925
calendar_113,calendar,14,1,3.058044271644638,0.9495333283553622,5,13674.132814933915
calendar_114,calendar,14,2,2.9148345202137063,1.0927430797862927,5,21666.5185195515
calendar_115,calendar,14,2,3.07217617568219,0.9354014243178108,5,22223.932975941774
calendar_112,calendar,14,2,3.0275713386889764,0.9800062613110229,5,21987.628527902853
calendar_113,calendar,14,2,3.17326046986126,0.8343171301387379,5,22693.914224517695
calendar_114,calendar,14,3,3.1042157670585153,0.9033618329414849,5,30479.165820727045
calendar_115,calendar,14,3,3.018558067305976,0.9890195326940244,5,30779.607177859703
calendar_112,calendar,14,3,3.1084333852388197,0.8991442147611798,5,30812.928683619313
calendar_113,calendar,14,3,3.08979445657364,0.9177831434263604,5,31463.29759423862
calendar_118,calendar,14,1,3.095703737092934,0.9118738629070666,5,13787.111211278803
calendar_119,calendar,14,1,2.880679940709413,1.126897659290586,5,13142.039822128238
calendar_116,calendar,14,1,2.970969129121987,1.036608470878014,5,13412.907387365962
calendar_117,calendar,14,1,2.959477556669064,1.0481000433309366,5,13378.432670007192
calendar_118,calendar,14,2,2.927623333534259,1.0799542664657407,5,22069.981211881583
calendar_119,calendar,14,2,2.9527508160772427,1.054826783922758,5,21500.292270359965
calendar_116,calendar,14,2,3.008759288847042,0.9988183111529583,5,21939.18525390709
calendar_117,calendar,14,2,2.9418414051928607,1.0657361948071387,5,21703.956885585772
calendar_118,calendar,14,3,3.028287358676028,0.9792902413239728,5,30654.843287909665
calendar_119,calendar,14,3,3.030683651240386,0.9768939487596144,5,30092.343224081123
calendar_116,calendar,14,3,3.024840081581879,0.9827375184181213,5,30513.705498652726
calendar_117,calendar,14,3,3.028906218107049,0.9786713818929518,5,30290.67553990692
calendar_122,calendar,21,1,2.6252564191660386,1.3823211808339624,3,12575.769257498116
calendar_123,calendar,21,1,2.707718182386978,1.299859417613023,3,12823.154547160933
calendar_120,calendar,21,1,2.5969343909252265,1.4106432090747751,3,12490.803172775679
calendar_121,calendar,21,1,2.577837243927642,1.4297403560723592,3,12433.511731782924
calendar_122,calendar,21,2,2.601761647254987,1.405815952745014,3,20081.054199263075
calendar_123,calendar,21,2,2.8590220110320956,1.1485555889679036,3,21100.22058025722
calendar_120,calendar,21,2,2.592821316958507,1.414756283041493,3,19969.2671236512
calendar_121,calendar,21,2,2.712298429505754,1.295279170494246,3,20270.407020300187
calendar_122,calendar,21,3,2.564212656770043,1.4433649432299585,3,27473.692169573205
calendar_123,calendar,21,3,2.6049476128043567,1.4026299871956445,3,28615.063418670292
calendar_120,calendar,21,3,2.645269522420758,1.3623080775792429,3,27605.075690913472
calendar_121,calendar,21,3,2.7093277127092312,1.2982498872907686,3,28098.39015842788
calendar_126,calendar,21,1,2.5307037322452035,1.4768738677547983,3,12292.111196735612
calendar_127,calendar,21,1,2.6352332435711805,1.3723443564288207,3,12605.699730713543
calendar_124,calendar,21,1,2.5798570374722796,1.427720562527721,3,12439.571112416837
calendar_125,calendar,21,1,2.6538216922225133,1.3537559077774872,3,12661.46507666754
calendar_126,calendar,21,2,2.685530218321446,1.3220473816785552,3,20048.70185169995
calendar_127,calendar,21,2,2.5731528045193786,1.4344247954806204,3,20025.158144271678
calendar_124,calendar,21,2,2.753313101779359,1.2542644982206423,3,20399.510417754915
calendar_125,calendar,21,2,2.561655002884284,1.4459225971157164,3,20046.430085320393
calendar_126,calendar,21,3,2.6107004217445304,1.3968771782554712,3,27580.80311693354
calendar_127,calendar,21,3,2.679975451753075,1.3276021482469254,3,27765.0844995309
calendar_124,calendar,21,3,2.4749849665385337,1.532592633461468,3,27524.465317370516
calendar_125,calendar,21,3,2.657607533887859,1.3499700661121419,3,27719.25268698397
calendar_130,calendar,21,1,2.631741783806891,1.3758358161931095,3,12595.225351420671
calendar_131,calendar,21,1,2.7399292425989556,1.2676483574010449,3,12919.787727796867
calendar_128,calendar,21,1,2.5778953332411247,1.4296822667588762,3,12433.685999723373
calendar_129,calendar,21,1,2.675974279977534,1.3316033200224673,3,12727.922839932602
calendar_130,calendar,21,2,2.6736110359641434,1.3339665640358565,3,20316.058459313103
calendar_131,calendar,21,2,2.5654705581480473,1.4421070418519546,3,20316.199402241007
calendar_128,calendar,21,2,2.570624353569658,1.436953246430343,3,19845.559060432348
calendar_129,calendar,21,2,2.557251264953651,1.4503263350463507,3,20099.676634793555
calendar_130,calendar,21,3,2.704740517391816,1.3028370826081843,3,28130.28001148855
calendar_131,calendar,21,3,2.6074414111710724,1.4001361888289285,3,27838.523635754224
calendar_128,calendar,21,3,2.6401575442346563,1.3674200557653442,3,27466.031693136316
calendar_129,calendar,21,3,2.7475691205419253,1.2600084794580757,3,28042.383996419332
calendar_134,calendar,21,1,2.58863812082527,1.4189394791747314,3,12465.914362475809
calendar_135,calendar,21,1,2.558114448088524,1.4494631519114771,3,12374.343344265571
calendar_132,calendar,21,1,2.7049992138639967,1.302578386136003,3,12814.99764159199
calendar_133,calendar,21,1,2.52391351629263,1.4836640837073716,3,12271.74054887789
calendar_134,calendar,21,2,2.6836620675071026,1.3239155324928988,3,20216.900564997115
calendar_135,calendar,21,2,2.5602823738480787,1.4472952261519225,3,19755.190465809806
calendar_132,calendar,21,2,2.6615525294878046,1.3460250705121957,3,20499.655230055403
calendar_133,calendar,21,2,2.7699155868967034,1.2376620131032978,3,20281.487309568
calendar_134,calendar,21,3,2.6286068610228743,1.3789707389771266,3,27802.72114806574
calendar_135,calendar,21,3,2.568129507053848,1.4394480929461526,3,27159.57898697135
calendar_132,calendar,21,3,2.614103142814318,1.3934744571856834,3,28041.964658498357
calendar_133,calendar,21,3,2.585272816303828,1.4223047836961735,3,27737.305758479484
calendar_138,calendar,21,1,2.5721137095839244,1.4354638904160777,3,12416.341128751774
calendar_139,calendar,21,1,2.546673772419705,1.4609038275802955,3,12340.021317259114
calendar_136,calendar,21,1,2.535721743817062,1.4718558561829391,3,12307.165231451185
calendar_137,calendar,21,1,2.689216637538657,1.3183609624613442,3,12767.649912615972
calendar_138,calendar,21,2,2.5495278408133673,1.4580497591866348,3,19764.924651191875
calendar_139,calendar,21,2,2.5927729116303966,1.414804688369605,3,19818.340052150303
calendar_136,calendar,21,2,2.621155671387985,1.3864219286120156,3,19870.63224561514
calendar_137,calendar,21,2,2.6830243505656473,1.3245532494343528,3,20516.722964312914
calendar_138,calendar,21,3,2.61181632212123,1.3957612778787707,3,27300.373617555564
calendar_139,calendar,21,3,2.6517300491440894,1.3558475508559116,3,27473.530199582572
calendar_136,calendar,21,3,2.557887899950447,1.4496897000495552,3,27244.29594546648
calendar_137,calendar,21,3,2.632404573050832,1.3751730269491704,3,28113.93668346541
calendar_142,calendar,21,1,2.6642096711189582,1.3433679288810414,3,12692.629013356875
calendar_143,calendar,21,1,2.6165708573427566,1.3910067426572439,3,12549.712572028271
calendar_140,calendar,21,1,2.547895898239159,1.459681701760842,3,12343.687694717477
calendar_141,calendar,21,1,2.770134036740008,1.2374435632599923,3,13010.402110220024
calendar_142,calendar,21,2,2.7662683341994,1.2413092658005993,3,20691.434015955074
calendar_143,calendar,21,2,2.5831205423294565,1.4244570576705449,3,19999.074199016643
calendar_140,calendar,21,2,2.565364606993857,1.4422129930061427,3,19739.781515699047
calendar_141,calendar,21,2,2.725184616673725,1.2823929833262773,3,20885.955960241197
calendar_142,calendar,21,3,2.6232276152587617,1.3843499847412386,3,28261.11686173136
calendar_143,calendar,21,3,2.5700630490861602,1.437514550913841,3,27409.263346275122
calendar_140,calendar,21,3,2.5859912519703045,1.421586348029697,3,27197.75527160996
calendar_141,calendar,21,3,2.6370834433616146,1.3704941566383857,3,28497.20629032604
calendar_146,calendar,21,1,2.7744028409656165,1.2331747590343827,3,13023.20852289685
calendar_147,calendar,21,1,2.6399974497449454,1.367580150255056,3,12619.992349234835
calendar_144,calendar,21,1,2.6431157584332943,1.3644618415667071,3,12629.347275299882
calendar_145,calendar,21,1,2.518185825723053,1.489391774276949,3,12254.557477169159
calendar_146,calendar,21,2,2.6744395374515246,1.333138062548475,3,20746.527135251425
calendar_147,calendar,21,2,2.5523282492960853,1.4552493507039168,3,19976.97709712309
calendar_144,calendar,21,2,2.64576908037561,1.3618085196243912,3,20266.65451642671
calendar_145,calendar,21,2,2.6167452401183757,1.3908323598816257,3,19804.793197524286
calendar_146,calendar,21,3,2.642820645622025,1.3647569543779765,3,28374.9890721175
calendar_147,calendar,21,3,2.672743477028672,1.3348341229713285,3,27695.207528209106
calendar_144,calendar,21,3,2.594964941502547,1.4126126584974537,3,27751.549340934354
calendar_145,calendar,21,3,2.6482584141915657,1.359319185808435,3,27449.568440098985
calendar_150,calendar,21,1,2.5211430691655092,1.4864345308344915,3,12263.429207496527
calendar_151,calendar,21,1,2.600726532481305,1.4068510675186954,3,12502.179597443916
calendar_148,calendar,21,1,2.6972748672018505,1.3103027327981496,3,12791.824601605553
calendar_149,calendar,21,1,2.7274910696818275,1.280086530318173,3,12882.473209045482
calendar_150,calendar,21,2,2.880231616633161,1.12734598336684,3,20604.12405739601
calendar_151,calendar,21,2,2.597323925552881,1.4102536744471197,3,19994.15137410256
calendar_148,calendar,21,2,2.637695687137258,1.369881912862743,3,20404.911663017327
calendar_149,calendar,21,2,2.787247699637399,1.2203299003626018,3,20944.21630795768
calendar_150,calendar,21,3,2.5858907693001294,1.421686830699872,3,28061.796365296395
calendar_151,calendar,21,3,2.6423306333762513,1.3652469666237483,3,27621.14327423131
calendar_148,calendar,21,3,2.6178544853292496,1.3897231146707514,3,27958.475119005074
calendar_149,calendar,21,3,2.6513977135762463,1.356179886423755,3,28598.40944868642
calendar_154,calendar,21,1,2.699226858454517,1.3083507415454845,3,12797.680575363553
calendar_155,calendar,21,1,2.594650078199651,1.4129275218003494,3,12483.950234598953
calendar_152,calendar,21,1,2.558103391277681,1.4494742087223202,3,12374.310173833042
calendar_153,calendar,21,1,2.6179405320339364,1.3896370679660637,3,12553.82159610181
calendar_154,calendar,21,2,2.659551504847608,1.3480260951523932,3,20476.335089906377
calendar_155,calendar,21,2,2.615632403818582,1.3919451961814198,3,20030.8474460547
calendar_152,calendar,21,2,2.6416022787420816,1.365975321257919,3,19999.117010059286
calendar_153,calendar,21,2,2.6185263114631225,1.3890512885368784,3,20109.400530491177
calendar_154,calendar,21,3,2.5724790072328982,1.4350985927671018,3,27893.77211160507
calendar_155,calendar,21,3,2.7566481499451583,1.2509294500548422,3,28000.791895890176
calendar_152,calendar,21,3,2.5866580856757695,1.4209195143242312,3,27459.091267086595
calendar_153,calendar,21,3,2.6685267349797086,1.339050865020292,3,27814.980735430305
calendar_158,calendar,21,1,2.5814437829473516,1.4261338170526494,3,12444.331348842054
calendar_159,calendar,21,1,2.558207588217149,1.4493700117828525,3,12374.622764651447
calendar_156,calendar,21,1,2.65763406487883,1.349943535121171,3,12672.90219463649
calendar_157,calendar,21,1,2.8311859496787095,1.1763916503212914,3,13193.557849036128
calendar_158,calendar,21,2,2.6539254669138574,1.3536521330861442,3,20106.107749583625
calendar_159,calendar,21,2,2.5954150830497382,1.412162516950263,3,19860.86801380066
calendar_156,calendar,21,2,2.5882516227035914,1.4193259772964089,3,20137.657062747265
calendar_157,calendar,21,2,2.5029442690153187,1.5046333309846827,3,20402.390656082083
calendar_158,calendar,21,3,2.7620311783764375,1.245546421623562,3,28092.201284712937
calendar_159,calendar,21,3,2.6102334797687807,1.3973441202312202,3,27391.568453107004
calendar_156,calendar,21,3,2.6622196938146248,1.3453579061853764,3,27824.31614419114
calendar_157,calendar,21,3,2.502659712126976,1.5049178878730252,3,27610.36979246301
calendar_162,calendar,28,1,2.5243778713835296,1.4831997286164713,2,12373.133614150589
calendar_163,calendar,28,1,2.4834440101239545,1.5241335898760466,2,12250.332030371865
calendar_160,calendar,28,1,2.5268895171331804,1.4806880828668205,2,12380.668551399542
calendar_161,calendar,28,1,2.4815395354221197,1.5260380645778806,2,12244.618606266358
calendar_162,calendar,28,2,2.488646044016864,1.518931555983137,2,19639.07174620118
calendar_163,calendar,28,2,2.425073761118268,1.582503838881733,2,19325.55331372667
calendar_160,calendar,28,2,2.4781915052679797,1.5293860947320204,2,19615.243067203482
calendar_161,calendar,28,2,2.454486328487986,1.5530912715120146,2,19408.077591730318
calendar_162,calendar,28,3,2.4547914111031086,1.5527861888968921,2,26803.445979510507
calendar_163,calendar,28,3,2.53758122648068,1.469996373519321,2,26738.296993168708
calendar_160,calendar,28,3,2.4746130540738513,1.5329645459261494,2,26839.082229425036
calendar_161,calendar,28,3,2.533509490607028,1.474068109392972,2,26808.6060635514
calendar_166,calendar,28,1,2.5526748515652113,1.4549027484347898,2,12458.024554695634
calendar_167,calendar,28,1,2.605331207140302,1.4022463928596987,2,12615.993621420905
calendar_164,calendar,28,1,2.4761073117533243,1.5314702882466764,2,12228.321935259974
calendar_165,calendar,28,1,2.4441245484430882,1.5634530515569132,2,12132.373645329266
calendar_166,calendar,28,2,2.5175599869887333,1.490017613011268,2,19810.704515661833
calendar_167,calendar,28,2,2.467145562893151,1.5404320371068503,2,19817.430310100357
calendar_164,calendar,28,2,2.4144974232254484,1.5930801767745524,2,19271.81420493632
calendar_165,calendar,28,2,2.5283890929862833,1.4791885070137176,2,19517.540924288114
calendar_166,calendar,28,3,2.4139411229099244,1.5936364770900764,2,26852.527884391606
calendar_167,calendar,28,3,2.533326943017645,1.4742506569823552,2,27217.411139153293
calendar_164,calendar,28,3,2.4786450940649436,1.5289325059350578,2,26507.74948713115
calendar_165,calendar,28,3,2.4328263345858945,1.5747512654141063,2,26616.019928045796
calendar_170,calendar,28,1,2.456832880058236,1.5507447199417648,2,12170.498640174708
calendar_171,calendar,28,1,2.380449453221046,1.6271281467789545,2,11941.348359663138
calendar_168,calendar,28,1,2.4475459209432606,1.5600316790567397,2,12142.637762829781
calendar_169,calendar,28,1,2.453046805870983,1.5545307941290176,2,12159.140417612949
calendar_170,calendar,28,2,2.4780981729641227,1.5294794270358782,2,19404.793159067078
calendar_171,calendar,28,2,2.4677998300024493,1.5397777699975514,2,19144.747849670486
calendar_168,calendar,28,2,2.431823078575529,1.5757545214244717,2,19238.106998556366
calendar_169,calendar,28,2,2.461877517462522,1.5457000825374783,2,19344.772970000515
calendar_170,calendar,28,3,2.4672796627916433,1.5402979372083574,2,26606.632147442007
calendar_171,calendar,28,3,2.42243085319239,1.5851467468076113,2,26212.040409247656
calendar_168,calendar,28,3,2.4416841618559486,1.5658934381440526,2,26363.15948412421
calendar_169,calendar,28,3,2.5443961300256537,1.463181469974347,2,26777.961360077476
calendar_174,calendar,28,1,2.4031402747745396,1.6044373252254613,2,12009.420824323619
calendar_175,calendar,28,1,2.4699994067993876,1.5375781932006132,2,12209.998220398164
calendar_172,calendar,28,1,2.421185655689758,1.5863919443102439,2,12063.556967069275
calendar_173,calendar,28,1,2.4292757445429625,1.5783018554570385,2,12087.827233628886
calendar_174,calendar,28,2,2.473951839827376,1.5336257601726249,2,19231.27634380575
calendar_175,calendar,28,2,2.4359201817246223,1.5716574182753786,2,19317.75876557203
calendar_172,calendar,28,2,2.5397747198297855,1.4678028801702154,2,19482.881126558634
calendar_173,calendar,28,2,2.425060563155911,1.582517036844089,2,19163.00892309662
calendar_174,calendar,28,3,2.4228753314092266,1.5847022685907743,2,26299.90233803343
calendar_175,calendar,28,3,2.584939969418636,1.4226376305813642,2,26872.57867382794
calendar_172,calendar,28,3,2.447006418815614,1.560571181184387,2,26623.900383005475
calendar_173,calendar,28,3,2.49142584619876,1.5161517538012406,2,26437.2864616929
calendar_178,calendar,28,1,2.47293888095311,1.5346387190468906,2,12218.81664285933
calendar_179,calendar,28,1,2.452138304640419,1.5554392953595817,2,12156.414913921257
calendar_176,calendar,28,1,2.5165950175102627,1.4909825824897374,2,12349.785052530788
calendar_177,calendar,28,1,2.441487637825122,1.5660899621748792,2,12124.462913475367
calendar_178,calendar,28,2,2.4565695070300766,1.5510080929699246,2,19388.525163949562
calendar_179,calendar,28,2,2.480229362181086,1.5273482378189152,2,19397.103000464514
calendar_176,calendar,28,2,2.417470823134831,1.5901067768651698,2,19402.197521935283
calendar_177,calendar,28,2,2.3868694560623323,1.6207081439376685,2,19085.071281662364
calendar_178,calendar,28,3,2.382288558422639,1.6252890415773613,2,26335.390839217478
calendar_179,calendar,28,3,2.47125119596216,1.5363264040378415,2,26610.856588350995
calendar_176,calendar,28,3,2.4101107645548874,1.5974668354451138,2,26432.529815599944
calendar_177,calendar,28,3,2.453437773635741,1.5541398263642598,2,26245.384602569586
calendar_182,calendar,28,1,2.4779433865987226,1.5296342134012781,2,12233.830159796169
calendar_183,calendar,28,1,2.535617038601372,1.4719605613986286,2,12406.851115804116
calendar_180,calendar,28,1,2.3807686926053795,1.6268089073946206,2,11942.306077816138
calendar_181,calendar,28,1,2.467931104822394,1.539646495177607,2,12203.79331446718
calendar_182,calendar,28,2,2.4879907506357215,1.5195868493642795,2,19497.802411703335
calendar_183,calendar,28,2,2.462321280901434,1.5452563190985664,2,19593.814958508417
calendar_180,calendar,28,2,2.4772268565290667,1.530350743470934,2,19173.986647403337
calendar_181,calendar,28,2,2.449441486353572,1.5581361136464293,2,19352.117773527898
calendar_182,calendar,28,3,2.443778431671749,1.5637991683282517,2,26629.137706718582
calendar_183,calendar,28,3,2.5492177683159705,1.4583598316840303,2,27041.46826345633
calendar_180,calendar,28,3,2.567265860636141,1.4403117393638596,2,26675.78422931176
calendar_181,calendar,28,3,2.4328695929219535,1.5747080070780473,2,26450.72655229376
calendar_186,calendar,28,1,2.499765236754452,1.5078123632455487,2,12299.295710263355
calendar_187,calendar,28,1,2.4428829206272584,1.5646946793727423,2,12128.648761881775
calendar_184,calendar,28,1,2.4812696581413443,1.526307941858657,2,12243.808974424031
calendar_185,calendar,28,1,2.5604298965633716,1.4471477034366291,2,12481.289689690115
calendar_186,calendar,28,2,2.477357356425581,1.5302202435744199,2,19531.367779540098
calendar_187,calendar,28,2,2.5306552964506768,1.4769223035493237,2,19520.614651233805
calendar_184,calendar,28,2,2.4266304844721542,1.5809471155278465,2,19323.700427840493
calendar_185,calendar,28,2,2.489520120906429,1.5180574790935715,2,19749.8500524094
calendar_186,calendar,28,3,2.4472914060161326,1.560286193983868,2,26673.241997588495
calendar_187,calendar,28,3,2.53305739287243,1.4745202071275707,2,26919.786829851095
calendar_184,calendar,28,3,2.4288804003193043,1.5786971996806958,2,26410.341628798407
calendar_185,calendar,28,3,2.4553223719361954,1.552255228063805,2,26915.81716821799
calendar_190,calendar,28,1,2.455286278369619,1.5522913216303815,2,12165.858835108858
calendar_191,calendar,28,1,2.498507627778683,1.509069972221318,2,12295.522883336049
calendar_188,calendar,28,1,2.5106301382291893,1.4969474617708107,2,12331.890414687568
calendar_189,calendar,28,1,2.4743206068124137,1.5332569931875868,2,12222.961820437242
calendar_190,calendar,28,2,2.5583138069962064,1.4492637930037944,2,19640.80025609748
calendar_191,calendar,28,2,2.505608583171957,1.5019690168280448,2,19612.34863285192
calendar_188,calendar,28,2,2.412577496963221,1.5950001030367795,2,19369.62290557723
calendar_189,calendar,28,2,2.4873778161951585,1.5201997838048424,2,19485.095269022717
calendar_190,calendar,28,3,2.457267031223015,1.5503105687769856,2,26812.601349766523
calendar_191,calendar,28,3,2.4720439984645504,1.5355336015354504,2,26828.480628245572
calendar_188,calendar,28,3,2.440914614407163,1.5666629855928376,2,26492.36674879872
calendar_189,calendar,28,3,2.4403439161661984,1.5672336838338026,2,26606.127017521314
calendar_194,calendar,28,1,2.451797632896149,1.5557799671038521,2,12155.392898688446
calendar_195,calendar,28,1,2.4385894213042327,1.5689881786957673,2,12115.768263912698
calendar_192,calendar,28,1,2.5296976998091494,1.4778799001908514,2,12389.09309942745
calendar_193,calendar,28,1,2.43267105133186,1.5749065486681408,2,12098.01315399558
calendar_194,calendar,28,2,2.3951634425216652,1.612414157478336,2,19140.88322625344
calendar_195,calendar,28,2,2.571351699158621,1.4362259008413794,2,19629.82336138856
calendar_192,calendar,28,2,2.42868329571911,1.578894304280891,2,19475.14298658478
calendar_193,calendar,28,2,2.486980972172148,1.520596627827853,2,19358.956070512024
calendar_194,calendar,28,3,2.4108955952088875,1.5966820047911134,2,26173.570011880103
calendar_195,calendar,28,3,2.4947888565386562,1.5127887434613445,2,26914.18993100453
calendar_192,calendar,28,3,2.437623571989248,1.5699540280107536,2,26588.013702552522
calendar_193,calendar,28,3,2.4777956661790554,1.5297819338209453,2,26592.34306904919
calendar_198,calendar,28,1,2.506157742522806,1.5014198574771949,2,12318.473227568418
calendar_199,calendar,28,1,2.46017168070525,1.5474059192947507,2,12180.515042115749
calendar_196,calendar,28,1,2.4837065071260365,1.5238710928739643,2,12251.11952137811
calendar_197,calendar,28,1,2.515730933010062,1.4918466669899388,2,12347.192799030187
calendar_198,calendar,28,2,2.44063777773998,1.5669398222600208,2,19440.38656078836
calendar_199,calendar,28,2,2.481278872521154,1.5262987274788467,2,19424.35165967921
calendar_196,calendar,28,2,2.4680695941434663,1.539508005856535,2,19455.32830380851
calendar_197,calendar,28,2,2.426406515538597,1.5811710844614033,2,19426.41234564598
calendar_198,calendar,28,3,2.4271248966133885,1.5804527033866123,2,26521.761250628526
calendar_199,calendar,28,3,2.5006277800121106,1.5069498199878906,2,26726.234999715543
calendar_196,calendar,28,3,2.5043368877523737,1.5032407122476266,2,26768.338967065632
calendar_197,calendar,28,3,2.513499786306445,1.4940778136935553,2,26766.911704565315
