run_id,strategy,pesticide_threshold,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
threshold_3,threshold,0.1,1,0,9,3.5067174406164945,0.500860159383506,10,0.195
threshold_3,threshold,0.1,1,1,9,3.3438781424783603,0.6636994575216418,10,0.195
threshold_3,threshold,0.1,1,2,9,3.394008366815266,0.6135692331847351,10,0.195
threshold_3,threshold,0.1,1,3,9,3.464411507236544,0.5431660927634566,10,0.195
threshold_3,threshold,0.1,1,4,9,3.4216500163508927,0.5859275836491077,10,0.195
threshold_3,threshold,0.1,1,5,9,3.4638744385925753,0.5437031614074256,10,0.195
threshold_3,threshold,0.1,1,6,9,3.434097989957158,0.5734796100428425,10,0.195
threshold_3,threshold,0.1,1,7,9,3.447836528276541,0.559741071723459,10,0.195
threshold_3,threshold,0.1,1,8,9,3.353566276707395,0.6540113232926043,10,0.195
threshold_3,threshold,0.1,1,9,9,3.485763436383184,0.5218141636168151,10,0.195
threshold_2,threshold,0.1,1,0,0,3.472538261925562,0.53503933807444,10,0.195
threshold_2,threshold,0.1,1,1,0,3.3620558477977314,0.6455217522022693,10,0.195
threshold_2,threshold,0.1,1,2,0,3.3963429732501607,0.6112346267498385,10,0.195
threshold_2,threshold,0.1,1,3,0,3.3756880679392243,0.6318895320607757,10,0.195
threshold_2,threshold,0.1,1,4,0,3.412565469980024,0.5950121300199755,10,0.195
threshold_2,threshold,0.1,1,5,0,3.486553865623555,0.5210237343764452,10,0.195
threshold_2,threshold,0.1,1,6,0,3.4098591758930077,0.5977184241069938,10,0.195
threshold_2,threshold,0.1,1,7,0,3.410381744907218,0.597195855092784,10,0.195
threshold_2,threshold,0.1,1,8,0,3.3462361989958658,0.6613414010041365,10,0.195
threshold_2,threshold,0.1,1,9,0,3.4740825317160713,0.5334950682839288,10,0.195
threshold_2,threshold,0.1,1,0,1,3.3548698084720536,0.6527077915279472,10,0.195
threshold_2,threshold,0.1,1,1,1,3.1969469517699975,0.810630648230001,10,0.195
threshold_2,threshold,0.1,1,2,1,3.261689817123586,0.7458877828764131,10,0.195
threshold_2,threshold,0.1,1,3,1,3.3315845930346,0.6759930069654007,10,0.195
threshold_2,threshold,0.1,1,4,1,3.265022277255576,0.7425553227444249,10,0.195
threshold_2,threshold,0.1,1,5,1,3.304207514704881,0.7033700852951197,10,0.195
threshold_2,threshold,0.1,1,6,1,3.319991732355475,0.6875858676445236,10,0.195
threshold_2,threshold,0.1,1,7,1,3.335435143714925,0.6721424562850753,10,0.195
threshold_2,threshold,0.1,1,8,1,3.217300497946706,0.7902771020532952,10,0.195
threshold_2,threshold,0.1,1,9,1,3.34789063868207,0.6596869613179291,10,0.195
