run_id,strategy,season,grain_tha,pest_loss_tha,spray_count,end_money
calendar_125,calendar,2,2.692415842963566,1.3151617570364338,3,20323.997002782366
calendar_126,calendar,2,2.6189549630514994,1.3886226369485015,3,20125.008670426298
calendar_127,calendar,2,2.632707722734511,1.3748698772654906,3,19981.722813999677
calendar_124,calendar,3,2.661021194710894,1.3465564052891057,3,28028.74223856794
calendar_125,calendar,3,2.584833044316427,1.4227445556835745,3,27778.496135731646
calendar_126,calendar,3,2.7386063845968436,1.2689712154031576,3,28040.82782421683
calendar_127,calendar,3,2.6089400782575685,1.3986375217424327,3,27508.543048772382
calendar_128,calendar,1,2.868863606454832,1.1387139935451676,3,13306.590819364495
calendar_129,calendar,1,2.6349697147366595,1.3726078852633392,3,12604.909144209978
calendar_130,calendar,1,2.68422656915823,1.3233510308417706,3,12752.67970747469
calendar_131,calendar,1,2.753735355540016,1.2538422444599837,3,12961.206066620049
calendar_128,calendar,2,2.626357063252824,1.3812205367471757,3,20885.662009122967
calendar_129,calendar,2,2.6148541524854174,1.3927234475145844,3,20149.47160166623
calendar_130,calendar,2,2.732503215761615,1.2750743842383852,3,20650.189354759535
calendar_131,calendar,2,2.5612810166323983,1.4462965833676034,3,20345.049116517243
calendar_128,calendar,3,2.585062472505425,1.4225151274945755,3,28340.849426639244
calendar_129,calendar,3,2.538604196604883,1.4689734033951183,3,27465.28419148088
calendar_130,calendar,3,2.665407254770776,1.3421703452292255,3,28346.411119071865
calendar_131,calendar,3,2.6700726504425103,1.3375049495574904,3,28055.267067844772
calendar_132,calendar,1,2.5555395638399667,1.452038036160035,3,12366.6186915199
calendar_133,calendar,1,2.6179554271728325,1.389622172827169,3,12553.866281518498
calendar_134,calendar,1,2.7276449606972215,1.2799326393027792,3,12882.934882091664
calendar_135,calendar,1,2.595949885994821,1.4116277140051796,3,12487.849657984463
calendar_132,calendar,2,2.641966948877597,1.3656106511224033,3,19992.51953815269
calendar_133,calendar,2,2.5704688008904246,1.4371087991095766,3,19965.27268418977
calendar_134,calendar,2,2.55665195570545,1.4509256442945528,3,20252.890749208014
calendar_135,calendar,2,2.667622400556319,1.3399551994436811,3,20190.71685965342
calendar_132,calendar,3,2.7277586426643916,1.2798189573356091,3,27875.795466145864
calendar_133,calendar,3,2.756967953718575,1.2506096462814247,3,27936.176545345497
calendar_134,calendar,3,2.7927261668133916,1.2148514331866072,3,28331.06924964819
calendar_135,calendar,3,2.583826280467918,1.4237513195320823,3,27642.195701057175
calendar_136,calendar,1,2.6658478563459873,1.3417297436540128,3,12697.543569037962
calendar_137,calendar,1,2.586113692928318,1.4214639070716828,3,12458.341078784953
calendar_138,calendar,1,2.721086078918406,1.2864915210815926,3,12863.258236755219
calendar_139,calendar,1,2.5415793445038064,1.4659982554961948,3,12324.73803351142
calendar_136,calendar,2,2.5931146456700414,1.4144629543299596,3,20176.887506048086
calendar_137,calendar,2,2.5236320710637394,1.4839455289362615,3,19729.237291976173
calendar_138,calendar,2,2.633096374258698,1.3744812257413028,3,20462.547359531312
calendar_139,calendar,2,2.835012050358868,1.172565549641132,3,20529.774184588023
calendar_136,calendar,3,2.583381363017776,1.424196236982224,3,27627.031595101413
calendar_137,calendar,3,2.5450216307065925,1.4625559692934085,3,27064.302184095948
calendar_138,calendar,3,2.544858893234733,1.4627187067652678,3,27797.12403923551
calendar_139,calendar,3,2.5977226415136436,1.4098549584863564,3,28022.942109128955
calendar_140,calendar,1,2.616532861611556,1.3910447383884441,3,12549.598584834668
calendar_141,calendar,1,2.625398828774006,1.382178771225995,3,12576.196486322018
calendar_142,calendar,1,2.490426737239489,1.5171508627605121,3,12171.280211718466
calendar_143,calendar,1,2.6142511270784996,1.3933264729215007,3,12542.7533812355
calendar_140,calendar,2,2.6921998906501243,1.3153777093498757,3,20326.198256785043
calendar_141,calendar,2,2.565495510348988,1.4420820896510134,3,19972.68301736898
calendar_142,calendar,2,2.6418925898496974,1.3656850101503029,3,19796.95798126756
calendar_143,calendar,2,2.574628083516282,1.4329495164837198,3,19966.637631784346
calendar_140,calendar,3,2.557861872464385,1.4497157275356156,3,27699.783874178196
calendar_141,calendar,3,2.680504855230994,1.3270727447690058,3,27714.197583061963
calendar_142,calendar,3,2.6169803183164535,1.3905972816835475,3,27347.89893621692
calendar_143,calendar,3,2.515408602779026,1.492168997220976,3,27212.863440121422
calendar_144,calendar,1,2.473955315602298,1.5336222843977028,3,12121.865946806894
calendar_145,calendar,1,2.635553469437344,1.3720241305626584,3,12606.660408312033
calendar_146,calendar,1,2.5770179765462844,1.4305596234537172,3,12431.053929638852
calendar_147,calendar,1,2.6783486854365584,1.3292289145634417,3,12735.046056309675
calendar_144,calendar,2,2.6787767778864344,1.328800822113566,3,19858.196280466196
calendar_145,calendar,2,2.599270675002328,1.4083069249976727,3,20104.472433319017
calendar_146,calendar,2,2.4675850822933745,1.5399925177066272,3,19533.809176518975
calendar_147,calendar,2,2.62461609629599,1.3829615037040126,3,20308.894345197645
calendar_144,calendar,3,2.561137718266954,1.4464398817330477,3,27241.60943526706
calendar_145,calendar,3,2.599770409674093,1.4078071903259084,3,27603.783662341295
calendar_146,calendar,3,2.5786195215438767,1.4289580784561253,3,26969.667741150606
calendar_147,calendar,3,2.5861927928673696,1.4213848071326312,3,27767.472723799754
calendar_148,calendar,1,2.6413221430935843,1.3662554569064171,3,12623.966429280754
calendar_149,calendar,1,2.664756416538714,1.3428211834612864,3,12694.269249616142
calendar_150,calendar,1,2.5607906038262076,1.446786996173792,3,12382.371811478622
calendar_151,calendar,1,2.6623664882667963,1.3452111117332046,3,12687.099464800389
calendar_148,calendar,2,2.5953759873369044,1.4122016126630959,3,20110.094391291466
calendar_149,calendar,2,2.6399596626107895,1.3676179373892114,3,20314.14823744851
calendar_150,calendar,2,2.657534768958474,1.3500428310415273,3,20054.976118354043
calendar_151,calendar,2,2.63792832922546,1.3696492707745416,3,20300.88445247677
calendar_148,calendar,3,2.635770075671429,1.3718075243285717,3,27717.404618305754
calendar_149,calendar,3,2.557196168759061,1.4503814312409409,3,27685.736743725694
calendar_150,calendar,3,2.8501516503475197,1.1574259496524804,3,28305.431069396604
calendar_151,calendar,3,2.6847949524476933,1.3227826475523066,3,28055.26930981985
calendar_152,calendar,1,2.6508591171404157,1.3567184828595853,3,12652.577351421247
calendar_153,calendar,1,2.5499136686808046,1.4576639313191964,3,12349.741006042414
calendar_154,calendar,1,2.6355407559382864,1.3720368440617141,3,12606.622267814859
calendar_155,calendar,1,2.5761659728103514,1.4314116271896495,3,12428.497918431054
calendar_152,calendar,2,2.5835273850367035,1.4240502149632972,3,20103.15950653136
calendar_153,calendar,2,2.7181629788679853,1.2894146211320154,3,20204.22994264637
calendar_154,calendar,2,2.5465121435619684,1.461065456438033,3,19946.158698500763
calendar_155,calendar,2,2.709414507387634,1.2981630926123662,3,20256.741440593956
calendar_152,calendar,3,2.605033877251006,1.4025437227489954,3,27618.26113828438
calendar_153,calendar,3,2.6076998693540596,1.3998777306459411,3,27727.32955070855
calendar_154,calendar,3,2.5622287836353146,1.4453488163646873,3,27332.845049406707
calendar_155,calendar,3,2.5756517573867557,1.4319258426132453,3,27683.696712754223
calendar_156,calendar,1,2.6140415046691436,1.3935360953308575,3,12542.124514007432
calendar_157,calendar,1,2.7510535958947675,1.2565240041052326,3,12953.160787684303
calendar_158,calendar,1,2.485869434654463,1.5217081653455384,3,12157.608303963389
calendar_159,calendar,1,2.5831966748986157,1.4243809251013868,3,12449.590024695848
calendar_156,calendar,2,2.6587141224870603,1.3488634775129407,3,20218.26688146861
calendar_157,calendar,2,2.6960127278281996,1.3115648721718005,3,20741.198971168902
calendar_158,calendar,2,2.596130673818297,1.411446926181703,3,19646.00032541828
calendar_159,calendar,2,2.749413682678162,1.258163917321839,3,20397.831072730332
calendar_156,calendar,3,2.668214376186595,1.3393632238134054,3,27922.910010028398
calendar_157,calendar,3,2.5192331084981374,1.488344491501864,3,27998.898296663312
calendar_158,calendar,3,2.4957663482502186,1.5118112517497821,3,26833.299370168937
calendar_159,calendar,3,2.6199091553729623,1.3876684446270378,3,27957.558538849218
calendar_160,calendar,1,2.5926909228093318,1.414886677190668,2,12578.072768427995
calendar_161,calendar,1,2.4497579728820114,1.55781962711799,2,12149.273918646035
calendar_162,calendar,1,2.4160237417142727,1.5915538582857278,2,12048.07122514282
calendar_163,calendar,1,2.5527000287854236,1.4548775712145774,2,12458.10008635627
calendar_160,calendar,2,2.4668756208950913,1.5407019791049097,2,19778.699631113268
calendar_161,calendar,2,2.3982723537778163,1.609305246222184,2,19144.090979979483
calendar_162,calendar,2,2.443282427998322,1.5642951720016782,2,19177.918509137788
calendar_163,calendar,2,2.392918243478149,1.614659356521852,2,19436.854816790717
calendar_160,calendar,3,2.466490681190877,1.5410869188091239,2,26978.1716746859
calendar_161,calendar,3,2.4201327718332455,1.5874448281667548,2,26204.48929547922
calendar_162,calendar,3,2.5476477857712703,1.4599298142287298,2,26620.8618664516
calendar_163,calendar,3,2.4344638729174055,1.5731137270825946,2,26540.246435542933
calendar_164,calendar,1,2.473638222413037,1.5339393775869639,2,12220.91466723911
calendar_165,calendar,1,2.5410690310896036,1.4665085689103965,2,12423.207093268811
calendar_166,calendar,1,2.5412741560694854,1.4663034439305156,2,12423.822468208456
calendar_167,calendar,1,2.3757767096765527,1.6318008903234487,2,11927.330129029659
calendar_164,calendar,2,2.500126782419738,1.5074508175802626,2,19521.295014498326
calendar_165,calendar,2,2.4446878403457823,1.5628897596542184,2,19557.27061430616
calendar_166,calendar,2,2.502512548215955,1.5050650517840454,2,19731.360112856324
calendar_167,calendar,2,2.382352459149321,1.6252251408506806,2,18874.387506477622
calendar_164,calendar,3,2.471501980487386,1.5360756195126146,2,26735.800955960483
calendar_165,calendar,3,2.450218564398054,1.5573590356019467,2,26707.926307500322
calendar_166,calendar,3,2.559529625192559,1.4480479748074422,2,27209.948988434
calendar_167,calendar,3,2.472512703010146,1.535064896989855,2,26091.92561550806
calendar_168,calendar,1,2.3932631420813872,1.6143144579186135,2,11979.789426244162
calendar_169,calendar,1,2.540729742497573,1.466847857502427,2,12422.18922749272
calendar_170,calendar,1,2.448684153722395,1.558893446277606,2,12146.052461167184
calendar_171,calendar,1,2.4942920107882145,1.5132855892117854,2,12282.876032364644
calendar_168,calendar,2,2.596141314917644,1.4114362850823567,2,19568.213370997095
calendar_169,calendar,2,2.5455406522053194,1.462036947794681,2,19858.81118410868
calendar_170,calendar,2,2.4444214298573095,1.5631561701426913,2,19279.31675073911
calendar_171,calendar,2,2.4310721211088926,1.5765054788911081,2,19376.09239569132
calendar_168,calendar,3,2.477631593234763,1.529946006765238,2,26801.108150701384
calendar_169,calendar,3,2.627165093462513,1.3804125065374881,2,27540.306464496218
calendar_170,calendar,3,2.433698512318425,1.5738790876815762,2,26380.412287694387
calendar_171,calendar,3,2.511297707270568,1.4962798927294327,2,26709.985517503024
calendar_172,calendar,1,2.45912010202024,1.5484574979797603,2,12177.36030606072
calendar_173,calendar,1,2.4325351365655585,1.5750424634344427,2,12097.605409696676
calendar_174,calendar,1,2.3955392542801173,1.6120383457198835,2,11986.617762840353
calendar_175,calendar,1,2.4081631151197387,1.5994144848802625,2,12024.489345359216
calendar_172,calendar,2,2.4657959125574114,1.5417816874425885,2,19374.748043732954
calendar_173,calendar,2,2.435855936786877,1.5717216632131232,2,19205.17322005731
calendar_174,calendar,2,2.348847574379666,1.658730025620335,2,18833.16048597935
calendar_175,calendar,2,2.506439846712179,1.5011377532878212,2,19343.808885495753
calendar_172,calendar,3,2.44475602172219,1.5628215782778097,2,26509.016108899523
calendar_173,calendar,3,2.4506605518570392,1.5569170481429613,2,26357.15487562843
calendar_174,calendar,3,2.421251090196208,1.5863265098037922,2,25896.913756567978
calendar_175,calendar,3,2.543976822938705,1.4636007770612958,2,26775.739354311867
calendar_176,calendar,1,2.4117955088083836,1.5957820911916176,2,12035.38652642515
calendar_177,calendar,1,2.4524576932179643,1.5551199067820367,2,12157.373079653893
calendar_178,calendar,1,2.4611136539262914,1.5464639460737102,2,12183.340961778875
calendar_179,calendar,1,2.45405218688149,1.5535254131185101,2,12162.156560644471
calendar_176,calendar,2,2.5269778837571617,1.4805997162428384,2,19416.320177696638
calendar_177,calendar,2,2.638582775123317,1.3689948248766828,2,19873.121405023845
calendar_178,calendar,2,2.4574211572617153,1.5501564427382855,2,19355.60443356402
calendar_179,calendar,2,2.457110855928126,1.550466744071875,2,19333.48912842885
calendar_176,calendar,3,2.458107228714879,1.5494703712851217,2,26590.641863841276
calendar_177,calendar,3,2.5643177585741985,1.4432598414258018,2,27366.07468074644
calendar_178,calendar,3,2.568219682289365,1.4393579177106353,2,26860.263480432117
calendar_179,calendar,3,2.528315094922952,1.4792625050770492,2,26718.434413197705
calendar_180,calendar,1,2.483058705264485,1.5245188947355157,2,12249.176115793454
calendar_181,calendar,1,2.454625266943777,1.5529523330562243,2,12163.87580083133
calendar_182,calendar,1,2.446193533975125,1.5613840660248752,2,12138.580601925376
calendar_183,calendar,1,2.551528269037737,1.4560493309622629,2,12454.584807113211
calendar_180,calendar,2,2.440669166300928,1.5669084336990724,2,19371.183614696238
calendar_181,calendar,2,2.3950247720353777,1.6125528279646233,2,19148.950116937463
calendar_182,calendar,2,2.4795093608322394,1.5280682391677616,2,19377.108684422095
calendar_183,calendar,2,2.4140194698210284,1.5935581301789716,2,19496.643216576296
calendar_180,calendar,3,2.4775571783007497,1.5300204216992521,2,26603.855149598487
calendar_181,calendar,3,2.435321341823053,1.5722562581769475,2,26254.914142406622
calendar_182,calendar,3,2.407503891852996,1.6000737081470044,2,26399.620359981083
calendar_183,calendar,3,2.4836679889627313,1.5239096110372694,2,26747.64718346449
calendar_184,calendar,1,2.4608551530288976,1.5467224469711034,2,12182.565459086692
calendar_185,calendar,1,2.4107533150909455,1.5968242849090555,2,12032.259945272835
calendar_186,calendar,1,2.539092822828298,1.468484777171703,2,12417.278468484894
calendar_187,calendar,1,2.4674766492379945,1.540100950762007,2,12202.429947713983
calendar_184,calendar,2,2.4204886430366646,1.5870889569633366,2,19244.031388196687
calendar_185,calendar,2,2.6135019523579053,1.394075647642095,2,19672.765802346552
calendar_186,calendar,2,2.479903038115415,1.5276745618845855,2,19656.987582831138
calendar_187,calendar,2,2.5184385583818667,1.489139041618134,2,19557.745622859584
calendar_184,calendar,3,2.4553703629286447,1.5522072370713556,2,26410.14247698262
calendar_185,calendar,3,2.512444224142769,1.4951333758572312,2,27010.09847477486
calendar_186,calendar,3,2.5055247519099653,1.5020528480900353,2,26973.561838561032
calendar_187,calendar,3,2.4596301971301773,1.5479474028698232,2,26736.636214250117
calendar_188,calendar,1,2.416591575229186,1.5909860247708154,2,12049.77472568756
calendar_189,calendar,1,2.4329056286431823,1.574671971356819,2,12098.716885929547
calendar_190,calendar,1,2.4194596608715195,1.5881179391284814,2,12058.378982614558
calendar_191,calendar,1,2.4653554203893226,1.5422221796106783,2,12196.066261167969
calendar_188,calendar,2,2.364293607823566,1.6432839921764346,2,18942.65554915826
calendar_189,calendar,2,2.48784727896607,1.5197303210339297,2,19362.25872282776
calendar_190,calendar,2,2.5324336437588983,1.4751439562411022,2,19455.679913891254
calendar_191,calendar,2,2.4086509167563963,1.5989266832436047,2,19222.019011437158
calendar_188,calendar,3,2.4417331266064006,1.5658444733936006,2,26067.85492897746
calendar_189,calendar,3,2.463459791849242,1.544117808150759,2,26552.638098375486
calendar_190,calendar,3,2.429619782296681,1.5779578177033202,2,26544.539260781297
calendar_191,calendar,3,2.40352913754658,1.604048462453421,2,26232.606424076897
calendar_192,calendar,1,2.62498813189574,1.3825894681042596,2,12674.96439568722
calendar_193,calendar,1,2.5446953827491714,1.4628822172508296,2,12434.086148247514
calendar_194,calendar,1,2.4934243531622333,1.5141532468377668,2,12280.273059486699
calendar_195,calendar,1,2.4685780669825665,1.5389995330174342,2,12205.7342009477
calendar_192,calendar,2,2.4343765404454802,1.5732010595545207,2,19778.09401702366
calendar_193,calendar,2,2.5100369562212825,1.4975406437787178,2,19764.197016911363
calendar_194,calendar,2,2.4798954295547206,1.52768217044528,2,19519.95934815086
calendar_195,calendar,2,2.5186354823866153,1.488942117613386,2,19561.640648107546
calendar_192,calendar,3,2.56049403585606,1.4470835641439401,2,27259.57612459184
calendar_193,calendar,3,2.530566676607238,1.477010923392762,2,27155.897046733076
calendar_194,calendar,3,2.4727594487628393,1.534818151237161,2,26738.237694439376
calendar_195,calendar,3,2.4637789489554147,1.5437986510445856,2,26752.97749497379
calendar_196,calendar,1,2.49028122243213,1.5172963775678716,2,12270.84366729639
calendar_197,calendar,1,2.5320461711536892,1.4755314288463108,2,12396.138513461068
calendar_198,calendar,1,2.4032953917228093,1.6042822082771917,2,12009.886175168427
calendar_199,calendar,1,2.5048952071471704,1.5026823928528306,2,12314.685621441511
calendar_196,calendar,2,2.4666230889753926,1.5409545110246086,2,19470.712934222567
calendar_197,calendar,2,2.5078978730007124,1.4996797269992883,2,19719.832132463205
calendar_198,calendar,2,2.525956310890342,1.4816212891096587,2,19387.755107839454
calendar_199,calendar,2,2.46022955688986,1.547348043110141,2,19495.37429211109
calendar_196,calendar,3,2.408149316162094,1.599428283837907,2,26495.16088270885
calendar_197,calendar,3,2.459802493724968,1.547775106275032,2,26899.239613638107
calendar_198,calendar,3,2.502811594109437,1.5047660058905639,2,26696.189890167763
calendar_199,calendar,3,2.4829814757778834,1.524596124222117,2,26744.31871944474
calendar_2,calendar,1,3.5250472625304745,0.4825303374695252,10,14575.141787591423
calendar_3,calendar,1,3.5204675804660472,0.48711001953395183,10,14561.402741398142
calendar_0,calendar,1,3.5867160148195074,0.4208615851804916,10,14760.148044458523
calendar_1,calendar,1,3.5085679785005968,0.49900962149940564,10,14525.70393550179
calendar_2,calendar,2,3.4888400837712306,0.5187375162287686,10,24041.662038905117
calendar_3,calendar,2,3.524130684071309,0.483446915928691,10,24133.79479361207
calendar_0,calendar,2,3.5102927165257602,0.4972848834742374,10,24291.026194035803
calendar_1,calendar,2,3.5200391676177816,0.4875384323822171,10,24085.821438355135
calendar_2,calendar,3,3.5032342626316764,0.5043433373683243,10,33551.36482680014
calendar_3,calendar,3,3.466478004601457,0.541099595398543,10,33533.22880741644
calendar_0,calendar,3,3.524682807854617,0.4828947921453835,10,33865.074617599654
calendar_1,calendar,3,3.506422731331544,0.5011548686684555,10,33605.089632349765
calendar_6,calendar,1,3.457959776875698,0.5496178231242999,10,14373.879330627095
calendar_7,calendar,1,3.4976294053432366,0.509948194656763,10,14492.88821602971
calendar_4,calendar,1,3.520251693729971,0.4873259062700287,10,14560.755081189913
calendar_5,calendar,1,3.4961799833839935,0.5113976166160081,10,14488.53995015198
calendar_6,calendar,2,3.525081619780536,0.48249598021946327,10,23949.1241899687
calendar_7,calendar,2,3.5457293846127858,0.46184821538721355,10,24130.076369868068
calendar_4,calendar,2,3.5288831733640165,0.4786944266359835,10,24147.40460128196
calendar_5,calendar,2,3.5101959546266404,0.4973816453733608,10,24019.1278140319
calendar_6,calendar,3,3.536122826660584,0.47145477333941543,10,33557.49266995046
calendar_7,calendar,3,3.615343704229503,0.39223389577049733,10,33976.107482556574
calendar_4,calendar,3,3.546458340664492,0.46111925933550885,10,33786.77962327543
calendar_5,calendar,3,3.5677779965245,0.4397996034755011,10,33722.4618036054
calendar_10,calendar,1,3.497102954030966,0.510474645969032,10,14491.3088620929
calendar_11,calendar,1,3.4790956144668406,0.528481985533159,10,14437.286843400521
calendar_8,calendar,1,3.522365233364001,0.4852123666359994,10,14567.095700092004
calendar_9,calendar,1,3.544802260698263,0.4627753393017362,10,14634.40678209479
calendar_10,calendar,2,3.528582538181829,0.4789950618181723,10,24077.056476638387
calendar_11,calendar,2,3.477399537228996,0.5301780627710047,10,23869.48545508751
calendar_8,calendar,2,3.539567298070202,0.46801030192979787,10,24185.79759430261
calendar_9,calendar,2,3.553376426050314,0.454201173949687,10,24294.53606024573
calendar_10,calendar,3,3.487304320554815,0.5202732794451846,10,33538.96943830283
calendar_11,calendar,3,3.5342334077797055,0.4733441922202957,10,33472.18567842663
calendar_8,calendar,3,3.5155802098368536,0.49199739016314636,10,33732.53822381317
calendar_9,calendar,3,3.5158643803578253,0.4917132196421747,10,33842.12920131921
calendar_14,calendar,1,3.560488005634419,0.4470895943655805,10,14681.464016903257
calendar_15,calendar,1,3.56116169625101,0.446415903748989,10,14683.48508875303
calendar_12,calendar,1,3.506700703631213,0.5008768963687865,10,14520.102110893638
calendar_13,calendar,1,3.496104339325248,0.5114732606747503,10,14488.313017975743
calendar_14,calendar,2,3.5684041729931217,0.4391734270068798,10,24386.676535882623
calendar_15,calendar,2,3.583084646134947,0.42449295386505237,10,24432.73902715787
calendar_12,calendar,2,3.4927624182833394,0.5148151817166605,10,23998.389365743657
calendar_13,calendar,2,3.569622449457057,0.4379551505429435,10,24197.180366346915
calendar_14,calendar,3,3.5047994654508847,0.5027781345491146,10,33901.07493223528
calendar_15,calendar,3,3.50499165211396,0.5025859478860405,10,33947.71398349975
calendar_12,calendar,3,3.4860727452540843,0.5215048547459182,10,33456.60760150591
calendar_13,calendar,3,3.5625104129496545,0.4450671870503459,10,33884.71160519588
calendar_18,calendar,1,3.5962737197268773,0.4113038802731235,10,14788.821159180632
calendar_19,calendar,1,3.566217336407517,0.44136026359248376,10,14698.652009222551
calendar_16,calendar,1,3.503111317172158,0.5044662828278423,10,14509.333951516473
calendar_17,calendar,1,3.509822714767448,0.4977548852325501,10,14529.468144302344
calendar_18,calendar,2,3.5491879740606214,0.45838962593937965,10,24436.385081362496
calendar_19,calendar,2,3.472242600976685,0.5353349990233162,10,24115.379812152605
calendar_16,calendar,2,3.495240766286847,0.5123368337131524,10,23995.056250377012
calendar_17,calendar,2,3.498812812330972,0.5087647876690293,10,24025.90658129526
calendar_18,calendar,3,3.534770660199958,0.4728069398000438,10,34040.69706196237
calendar_19,calendar,3,3.5512481027984513,0.4563294972015485,10,33769.12412054796
calendar_16,calendar,3,3.5316832679920123,0.47589433200798825,10,33590.10605435305
calendar_17,calendar,3,3.5464904309076344,0.4610871690923648,10,33665.377874018166
calendar_22,calendar,1,3.5014017838075064,0.5061758161924926,10,14504.205351422519
calendar_23,calendar,1,3.5515375662871667,0.45604003371283486,10,14654.6126988615
calendar_20,calendar,1,3.592106245016311,0.41547135498368987,10,14776.318735048933
calendar_21,calendar,1,3.5219276713827314,0.4856499286172691,10,14565.783014148194
calendar_22,calendar,2,3.6010576274231103,0.4065199725768916,10,24307.378233691852
calendar_23,calendar,2,3.5285264150585416,0.4790511849414589,10,24240.191944037124
calendar_20,calendar,2,3.5205017967613856,0.4870758032386144,10,24337.824125333093
calendar_21,calendar,2,3.5092805361108037,0.4982970638891977,10,24093.624622480605
calendar_22,calendar,3,3.5392219596750283,0.46835564032496857,10,33925.04411271693
calendar_23,calendar,3,3.4513792099810674,0.556198390018933,10,33594.32957398033
calendar_20,calendar,3,3.498946823655968,0.508630776344032,10,33834.664596300994
calendar_21,calendar,3,3.493226199268562,0.5143514007314365,10,33573.303220286296
calendar_26,calendar,1,3.457881036220359,0.5496965637796405,10,14373.643108661077
calendar_27,calendar,1,3.4753443397582515,0.5322332602417464,10,14426.033019274755
calendar_24,calendar,1,3.5505408451839053,0.4570367548160944,10,14651.622535551716
calendar_25,calendar,1,3.543447503562872,0.4641300964371297,10,14630.342510688615
calendar_26,calendar,2,3.473016220176209,0.5345613798237911,10,23792.691769189703
calendar_27,calendar,2,3.516348146232412,0.49122945376758836,10,23975.07745797199
calendar_24,calendar,2,3.5232032983874797,0.48437430161252104,10,24221.232430714153
calendar_25,calendar,2,3.5408607076798617,0.46671689232013974,10,24252.924633728202
calendar_26,calendar,3,3.5153281077093683,0.4922494922906303,10,33338.67609231781
calendar_27,calendar,3,3.6193830457801695,0.388194554219828,10,33833.2265953125
calendar_24,calendar,3,3.5364054334046062,0.47117216659539374,10,33830.44873092797
calendar_25,calendar,3,3.5419859924508006,0.4655916075491996,10,33878.882611080604
calendar_30,calendar,1,3.5359619372250513,0.47161566277494865,10,14607.885811675154
calendar_31,calendar,1,3.5691909122623127,0.4383866877376865,10,14707.572736786939
calendar_28,calendar,1,3.5462655767325355,0.4613120232674638,10,14638.796730197606
calendar_29,calendar,1,3.524576762292483,0.4830008377075164,10,14573.73028687745
calendar_30,calendar,2,3.459548113377942,0.5480294866220585,10,23986.53015180898
calendar_31,calendar,2,3.595882248788905,0.4116953512110942,10,24495.219483153654
calendar_28,calendar,2,3.560335585119355,0.44724201488064685,10,24319.80348555567
calendar_29,calendar,2,3.500404761685706,0.5071728383142923,10,24074.944571934568
calendar_30,calendar,3,3.5470377027746283,0.46053989722537025,10,33627.64326013286
calendar_31,calendar,3,3.5355350900613973,0.4720425099386026,10,34101.824753337845
calendar_28,calendar,3,3.474897803236512,0.5326797967634888,10,33744.496895265205
calendar_29,calendar,3,3.5293074461383633,0.4782701538616369,10,33662.86691034966
calendar_34,calendar,1,3.4902383345118477,0.5173392654881527,10,14470.715003535543
calendar_35,calendar,1,3.4562222459966154,0.5513553540033843,10,14368.666737989846
calendar_32,calendar,1,3.5497434862781674,0.45783411372183247,10,14649.230458834501
calendar_33,calendar,1,3.541261380907013,0.4663162190929871,10,14623.784142721039
calendar_34,calendar,2,3.49735160411475,0.5102259958852499,10,23962.769815879794
calendar_35,calendar,2,3.509478667466853,0.4980989325331473,10,23897.102740390405
calendar_32,calendar,2,3.4879260832547305,0.5196515167452685,10,24113.008708598692
calendar_33,calendar,2,3.5135354378272634,0.49404216217273783,10,24164.39045620283
calendar_34,calendar,3,3.558898864302016,0.4486787356979835,10,33639.46640878584
calendar_35,calendar,3,3.5166787847416567,0.4908988152583434,10,33447.13909461538
calendar_32,calendar,3,3.524433553307682,0.4831440466923163,10,33686.30936852174
calendar_33,calendar,3,3.597591383794697,0.4099862162053019,10,33957.16460758692
calendar_38,calendar,1,3.493287480027412,0.514290119972588,10,14479.862440082235
calendar_39,calendar,1,3.5096432869906256,0.49793431300937635,10,14528.929860971877
calendar_36,calendar,1,3.529110595718991,0.47846700428100725,10,14587.331787156974
calendar_37,calendar,1,3.508394459348413,0.4991831406515874,10,14525.18337804524
calendar_38,calendar,2,3.527883247087467,0.47969435291253126,10,24063.51218134464
calendar_39,calendar,2,3.5163845230901023,0.4911930769098965,10,24078.083430242186
calendar_36,calendar,2,3.559690045067388,0.4478875549326093,10,24266.40192235914
calendar_37,calendar,2,3.5125281232861276,0.49504947671387095,10,24062.76774790362
calendar_38,calendar,3,3.4886132977369027,0.5189643022630973,10,33529.35207455535
calendar_39,calendar,3,3.5418133200378525,0.4657642799621469,10,33703.523390355746
calendar_36,calendar,3,3.5125461286067816,0.4950314713932186,10,33804.04030817948
calendar_37,calendar,3,3.4686775670721377,0.5389000329278608,10,33468.80044912003
calendar_42,calendar,1,3.3820418597317974,0.6255357402682038,7,14446.125579195392
calendar_43,calendar,1,3.2857697239673302,0.7218078760326704,7,14157.30917190199
calendar_40,calendar,1,3.2760644194263957,0.7315131805736047,7,14128.193258279187
calendar_41,calendar,1,3.3398985583836924,0.6676790416163069,7,14319.695675151077
calendar_42,calendar,2,3.3385660494660643,0.6690115505339346,7,23761.823727593583
calendar_43,calendar,2,3.255073383745685,0.7525042162543156,7,23222.529323139046
calendar_40,calendar,2,3.3193607440251016,0.688216855974899,7,23386.275490354492
calendar_41,calendar,2,3.3128809808575843,0.6946966191424153,7,23558.338617723828
calendar_42,calendar,3,3.3467399350155187,0.6608376649844798,7,33102.043532640135
calendar_43,calendar,3,3.31916039451076,0.688417205489241,7,32480.010506671326
calendar_40,calendar,3,3.309790429862499,0.6977871701375021,7,32615.646779941988
