run_id,strategy,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
none_2,none,1,8,3,2.179419928024599,1.828157671975402,0,0.0
none_2,none,1,9,3,2.197248611324958,1.8103289886750438,0,0.0
none_2,none,1,0,4,2.2430745532269962,1.7645030467730045,0,0.0
none_2,none,1,1,4,2.1724745558003358,1.8351030441996656,0,0.0
none_2,none,1,2,4,2.1838902867159957,1.8236873132840052,0,0.0
none_2,none,1,3,4,2.2238104427500884,1.7837671572499125,0,0.0
none_2,none,1,4,4,2.1838548401331033,1.8237227598668977,0,0.0
none_2,none,1,5,4,2.2337105229949294,1.7738670770050713,0,0.0
none_2,none,1,6,4,2.1865079572346615,1.8210696427653401,0,0.0
none_2,none,1,7,4,2.209770163777695,1.7978074362223058,0,0.0
none_2,none,1,8,4,2.1783947006194455,1.8291828993805554,0,0.0
none_2,none,1,9,4,2.2078780447709896,1.7996995552290111,0,0.0
none_2,none,1,0,5,2.2189114214149552,1.7886661785850455,0,0.0
none_2,none,1,1,5,2.1669997240526366,1.8405778759473646,0,0.0
none_2,none,1,2,5,2.2063653360631186,1.8012122639368826,0,0.0
none_2,none,1,3,5,2.2265036538520686,1.7810739461479321,0,0.0
none_2,none,1,4,5,2.209733238101986,1.7978443618980149,0,0.0
none_2,none,1,5,5,2.188127731083333,1.8194498689166685,0,0.0
none_2,none,1,6,5,2.204413851342302,1.803163748657699,0,0.0
none_2,none,1,7,5,2.2306739849486514,1.7769036150513493,0,0.0
none_2,none,1,8,5,2.176814312017465,1.830763287982536,0,0.0
none_2,none,1,9,5,2.2431786581263693,1.7643989418736317,0,0.0
none_2,none,1,0,6,2.2122364047845178,1.7953411952154834,0,0.0
none_2,none,1,1,6,2.184653505693827,1.822924094306174,0,0.0
none_2,none,1,2,6,2.1971899232251726,1.8103876767748284,0,0.0
none_2,none,1,3,6,2.181354532133351,1.82622306786665,0,0.0
none_2,none,1,4,6,2.168772093345783,1.8388055066542186,0,0.0
none_2,none,1,5,6,2.204808098099235,1.8027695019007661,0,0.0
none_2,none,1,6,6,2.217461513222367,1.7901160867776345,0,0.0
none_2,none,1,7,6,2.178696496013202,1.8288811039867987,0,0.0
none_2,none,1,8,6,2.2291517598747315,1.7784258401252695,0,0.0
none_2,none,1,9,6,2.2366460408919844,1.770931559108017,0,0.0
none_2,none,1,0,7,2.1960683260009626,1.8115092739990388,0,0.0
