run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money
threshold_93,threshold,0.7,0.03,1,3.3115953350104532,0.6959822649895474,10,13934.78600503136
threshold_92,threshold,0.7,0.03,1,3.3510244823771522,0.6565531176228468,8,14253.073447131457
threshold_95,threshold,0.7,0.03,2,3.3154391989525056,0.6921384010474938,9,23079.737573433835
threshold_94,threshold,0.7,0.03,2,3.3243903776190797,0.6831872223809206,9,22978.89601508208
threshold_93,threshold,0.7,0.03,2,3.3034749563287544,0.7041026436712451,9,22945.210874017623
threshold_92,threshold,0.7,0.03,2,3.319967396017053,0.6876102039829466,8,23412.975635182614
threshold_95,threshold,0.7,0.03,3,3.325596308585627,0.6819812914143714,8,32256.526499190717
threshold_94,threshold,0.7,0.03,3,3.293789993781129,0.7137876062188714,9,31960.265996425464
threshold_93,threshold,0.7,0.03,3,3.3613668978748796,0.6462107021251207,8,32229.31156764226
threshold_92,threshold,0.7,0.03,3,3.3177334749649243,0.6898441250350765,9,32466.176060077385
threshold_99,threshold,0.7,0.03,1,3.3396546914204994,0.6679229085795012,9,14118.964074261497
threshold_98,threshold,0.7,0.03,1,3.303442999180121,0.7041346008198783,9,14010.328997540362
threshold_97,threshold,0.7,0.03,1,3.3286094032803146,0.6789681967196833,9,14085.828209840944
threshold_96,threshold,0.7,0.03,1,3.286281798640467,0.7212958013595342,10,13858.8453959214
threshold_99,threshold,0.7,0.03,2,3.300277632497444,0.7072999675025554,9,23119.79697175383
threshold_98,threshold,0.7,0.03,2,3.277659167444067,0.7299184325559327,9,22943.30649987256
threshold_97,threshold,0.7,0.03,2,3.3492579182741395,0.6583196817258596,9,23233.601964663365
threshold_96,threshold,0.7,0.03,2,3.3011582238720565,0.7064193761279441,9,22862.32006753757
threshold_99,threshold,0.7,0.03,3,3.328218151841479,0.6793594481585222,9,32204.451427278265
threshold_98,threshold,0.7,0.03,3,3.342074198645631,0.6655034013543691,8,32169.529095809452
threshold_97,threshold,0.7,0.03,3,3.278044129820945,0.7295334701790555,10,32067.7343541262
threshold_96,threshold,0.7,0.03,3,3.2721818385559573,0.7353957614440418,10,31678.865583205443
